"k","j","method","ISE"
20,2,"NW",0.000288836616431895
20,2,"NW",0.000284548389701161
20,2,"NW",0.000293682167297707
20,2,"NW",0.00028770819579755
20,2,"NW",0.000279756891853625
20,2,"NW",0.000289227442037615
20,2,"NW",0.0002954355075114
20,2,"NW",0.000280676105913947
20,2,"NW",0.000287042018925924
20,2,"NW",0.000279125073737035
20,2,"NW",0.000285190500845515
20,2,"NW",0.000286806142589963
20,2,"NW",0.000288244538261411
20,2,"NW",0.00027761274978071
20,2,"NW",0.00028151114237704
20,2,"NW",0.000278670533128331
20,2,"NW",0.000283713935021085
20,2,"NW",0.000290667591060236
20,2,"NW",0.000293152994667535
20,2,"NW",0.000287038719220629
20,2,"NW",0.000286469007677257
20,2,"NW",0.000292534668064696
20,2,"NW",0.000288305209772416
20,2,"NW",0.000282989396939835
20,2,"NW",0.000279860371230221
20,2,"NW",0.000288706537866603
20,2,"NW",0.000280902790721372
20,2,"NW",0.000293691152475382
20,2,"NW",0.000281147449015137
20,2,"NW",0.000284592522089708
20,2,"NW",0.000284012452381907
20,2,"NW",0.000290429681628464
20,2,"NW",0.000294307000371551
20,2,"NW",0.000288343501652179
20,2,"NW",0.000286407003716212
20,2,"NW",0.000286178063521332
20,2,"NW",0.000291702954587224
20,2,"NW",0.000288184758740835
20,2,"NW",0.000276998644696187
20,2,"NW",0.000287398745188798
20,2,"NW",0.000284232055772166
20,2,"NW",0.000289857419889508
20,2,"NW",0.000282990754539733
20,2,"NW",0.0002831371447529
20,2,"NW",0.000292092656551193
20,2,"NW",0.000289072586982131
20,2,"NW",0.000283941742820356
20,2,"NW",0.000277005792007103
20,2,"NW",0.000282102549312111
20,2,"NW",0.000288157707873945
20,2,"NW",0.000286888473146136
20,2,"NW",0.000278892927493179
20,2,"NW",0.0002798023910919
20,2,"NW",0.000291983226779066
20,2,"NW",0.000286189288943436
20,2,"NW",0.000287380938063366
20,2,"NW",0.000289207440913208
20,2,"NW",0.000288222101952399
20,2,"NW",0.00028711407979793
20,2,"NW",0.000285469455120732
20,2,"NW",0.000294263758571914
20,2,"NW",0.000288512061305379
20,2,"NW",0.000283762227674963
20,2,"NW",0.000277644544813659
20,2,"NW",0.000278075798954488
20,2,"NW",0.000285681047131075
20,2,"NW",0.000279085898408017
20,2,"NW",0.000284103638278425
20,2,"NW",0.000281417807042332
20,2,"NW",0.000284875757396733
20,2,"NW",0.000285163989391004
20,2,"NW",0.000286154486893187
20,2,"NW",0.000279945736496882
20,2,"NW",0.000286805955613003
20,2,"NW",0.000282279864936244
7,3,"LL",0.00057532406378002
7,3,"LL",0.000561783340425575
7,3,"LL",0.000582473161191863
7,3,"LL",0.000601551682377409
7,3,"LL",0.000574523621000911
7,3,"LL",0.000579942274139531
7,3,"LL",0.000564294020430807
7,3,"LL",0.0005795058282816
7,3,"LL",0.000584558799774014
7,3,"LL",0.000592700512262667
7,3,"LL",0.000579517878467876
7,3,"LL",0.000590316867847754
7,3,"LL",0.000582623178158815
7,3,"LL",0.000594176326604628
7,3,"LL",0.000581114416661177
7,3,"LL",0.000565376557668061
7,3,"LL",0.000575969244062268
7,3,"LL",0.000557056467336008
7,3,"LL",0.00057276929745874
7,3,"LL",0.000595164458390416
7,3,"LL",0.000582844091900736
7,3,"LL",0.000574182565704814
7,3,"LL",0.000574430879789934
7,3,"LL",0.000573339271131087
7,3,"LL",0.000580254299280756
7,3,"LL",0.000565982473067609
7,3,"LL",0.000589875033355998
7,3,"LL",0.000584697561777798
7,3,"LL",0.000576848969863892
7,3,"LL",0.000597994589863477
7,3,"LL",0.000583630607245809
7,3,"LL",0.00058128852305645
7,3,"LL",0.000587380142964292
7,3,"LL",0.000592986921565005
7,3,"LL",0.00058392113805609
7,3,"LL",0.000583133755930974
7,3,"LL",0.000568854525400058
7,3,"LL",0.000574761431309586
7,3,"LL",0.00057071519436888
7,3,"LL",0.000577355445652927
7,3,"LL",0.000577382681632318
7,3,"LL",0.000580979345832515
7,3,"LL",0.000572675521738536
7,3,"LL",0.00056273676219774
7,3,"LL",0.000585530266625399
7,3,"LL",0.000566902333763454
7,3,"LL",0.000584797986334851
7,3,"LL",0.000580606266149177
7,3,"LL",0.000566180839470838
7,3,"LL",0.000587479081294632
7,3,"LL",0.000579781649036709
7,3,"LL",0.000582071376349728
7,3,"LL",0.000563319131087452
7,3,"LL",0.000582861729471356
7,3,"LL",0.000584567239476844
7,3,"LL",0.000567696130532162
7,3,"LL",0.000578686401487406
7,3,"LL",0.00058149692718358
7,3,"LL",0.000580899585605924
7,3,"LL",0.000593686653164392
7,3,"LL",0.000568279357447969
7,3,"LL",0.000579988181749167
7,3,"LL",0.000572934373356729
7,3,"LL",0.000591731993241447
7,3,"LL",0.000580031521299162
7,3,"LL",0.000574699644779144
7,3,"LL",0.000569080974960276
7,3,"LL",0.000573969207945536
7,3,"LL",0.000574148129684785
7,3,"LL",0.000584197335322168
7,3,"LL",0.000572696257453576
7,3,"LL",0.000567601127387291
7,3,"LL",0.000587437708585805
7,3,"LL",0.000576950667064605
7,3,"LL",0.000573438111739523
7,3,"LL",0.00058853187005113
7,3,"LL",0.00058001154984777
7,3,"LL",0.00058175769610281
7,3,"LL",0.000592834729729775
7,3,"LL",0.000599567388189126
7,3,"LL",0.000570146800511479
7,3,"LL",0.000564205216282558
7,3,"LL",0.000581497382817598
7,3,"LL",0.000563383386120153
7,3,"LL",0.00058817691421247
7,3,"LL",0.000581568244783834
7,3,"LL",0.000578587226459566
7,3,"LL",0.0005746340118897
7,3,"LL",0.000581519707089158
7,3,"LL",0.000589749485258822
7,3,"LL",0.00057363559848972
7,3,"LL",0.000566815833477979
7,3,"LL",0.000588800510560368
7,3,"LL",0.000572193621065753
7,3,"LL",0.000580628111234041
7,3,"LL",0.000575245407877808
7,3,"LL",0.00057651510852223
7,3,"LL",0.000585562668913722
7,3,"LL",0.000582476324727971
7,3,"LL",0.000573500926023309
7,3,"LL",0.000575052002675539
7,3,"LL",0.000577374561771655
7,3,"LL",0.000584454101875961
7,3,"LL",0.000562517290526173
7,3,"LL",0.000595855963855625
7,3,"LL",0.000589423706203557
7,3,"LL",0.000571947357833723
7,3,"LL",0.000569543134053081
7,3,"LL",0.000588008314005723
7,3,"LL",0.000569756818186461
7,3,"LL",0.000577560940937465
7,3,"LL",0.00057438269906263
7,3,"LL",0.000578932365142816
7,3,"LL",0.000585012651325173
7,3,"LL",0.00058210323758045
7,3,"LL",0.000572823539544262
7,3,"LL",0.000590857668533605
7,3,"LL",0.000571773776329137
7,3,"LL",0.000579717648278761
7,3,"LL",0.00056555175262743
7,3,"LL",0.000573157485744759
7,3,"LL",0.000572742041512475
7,3,"LL",0.000577436769585183
7,3,"LL",0.000587375982483843
7,3,"LL",0.000578796841664006
7,3,"LL",0.000586768357037826
7,3,"LL",0.000564336152809688
7,3,"LL",0.000589347709293921
7,3,"LL",0.000572579307919548
7,3,"LL",0.000571717936330537
7,3,"LL",0.000568494958031895
7,3,"LL",0.000568738221256907
7,3,"LL",0.000568233703664003
7,3,"LL",0.000573668995179537
7,3,"LL",0.000585870640725943
7,3,"LL",0.000585318912621868
7,3,"LL",0.000562105609281223
7,3,"LL",0.000581799276804532
7,3,"LL",0.000577566000647115
7,3,"LL",0.000591024386310658
7,3,"LL",0.000574496606791522
7,3,"LL",0.000581152462615074
7,3,"LL",0.000568198111343705
7,3,"LL",0.00056831776748534
7,3,"LL",0.000556290887657767
7,3,"LL",0.000584432956821591
7,3,"LL",0.000569390635772165
7,3,"LL",0.000575321981593493
7,3,"LL",0.000575049863391277
7,3,"LL",0.00056930073381035
7,3,"LL",0.000582392431265357
7,3,"LL",0.000579584768998046
7,3,"LL",0.00056732575302252
7,3,"LL",0.000581405780202573
7,3,"LL",0.000580220761623422
7,3,"LL",0.00057071840506896
7,3,"LL",0.000576702853398978
7,3,"LL",0.000567193990733367
7,3,"LL",0.000584516990251893
7,3,"LL",0.000577396988698212
7,3,"LL",0.000576433812850278
7,3,"LL",0.000586745670756743
7,3,"LL",0.000588825537957888
7,3,"LL",0.000598451793798071
7,3,"LL",0.000567135519657253
7,3,"LL",0.00060178273415211
7,3,"LL",0.000583299838461856
7,3,"LL",0.000578593781210626
7,3,"LL",0.000570854881929738
7,3,"LL",0.000575694776225612
7,3,"LL",0.000578392643887321
7,3,"LL",0.000597137739817194
7,3,"LL",0.000579871623271276
7,3,"LL",0.0005925420030938
7,3,"LL",0.000582502389802512
7,3,"LL",0.000567078435569619
7,3,"LL",0.000599824114429057
7,3,"LL",0.000585020581330601
7,3,"LL",0.0005837931198441
7,3,"LL",0.000576371505340988
7,3,"LL",0.000593188735191592
7,3,"LL",0.000583740717498809
7,3,"LL",0.000580390344476556
7,3,"LL",0.000572670889264903
7,3,"LL",0.000586742968961729
7,3,"LL",0.0005919688000473
7,3,"LL",0.000576313226819803
7,3,"LL",0.000562832501320211
